,Identifiant,GroupeEtMention,Titre,Date,Nom du contact,orga du contact,Url,Children,Parent,Fcats,BroAndSisters,Store
301,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-03, Zone atelier arc jurassien,"Pollen analysis - Frasne (F-25), Tourbière de Fortbonnet",2017-01-24,"['Gauthier, Emilie', 'Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],[],[],[],[],[],à déterminer
302,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-05, Zone atelier arc jurassien,"Pollen analysis - Fontenu (F-39), Lac de Chalain, station 19 (CL 100 and CK 105)",2017-01-24,"['Richard, Hervé', 'Birringer, Peggy']",['Laboratoire Chrono-environnement (UMR 6249)'],['https://developpementdurable.revues.org/1275 Collection: PollenChrono'],[],[],[],[],à déterminer
303,e84e0e0a-15e1-4cec-863f-0024e0957340, Zone atelier Armorique,"Mesures de hauteur du couvert en céréales SEBIOPAG (sud Ille et Vilaine, 2014) - Zone Atelier Armorique ZAAr",2021-03-26T11:52:54,['Stéphanie Aviron'],['BAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://www.osuris.fr/geoserver/ecobio/wms'],[],[],[],[],à déterminer
304,298cb955-a133-47d0-8519-6084b3e0ba16, Zone Atelier Seine,,2020-01-29T09:25:57,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
305,oai:search-data.ubfc.fr:FR-18008901306731-2017-01-24-02, Zone atelier arc jurassien,"Pollen analysis - Fontenu (F-39), Lac de Chalain (current sampling)",2017-01-24,"['Chassepot, Gilles', 'Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],[],[],[],[],[],à déterminer
306,e8896323-9428-4d0b-9bfa-ac5ab97c9bcd, Zone Atelier Seine,,2020-02-03T12:24:04,['Laurence LESTEL'],['Sorbonne Université - UMR 7619 Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
307,1108142e-0f44-480d-9cc5-513cc0379929, Zone atelier Armorique,"Occupation parcellaire (Pleine-Fougères, Zones A et C, 1996) - Zone Atelier Armorique ZAAr",2018-06-13T15:55:00,['Nabucet Jean'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:plfoug96&styles=&bbox=356065.296024974266824044.978665016364199.491216832256839458.742112643&width=270&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
308,336c6641-e9f1-4632-9f38-bb4741a17039, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, zone A, 1996) - Zone Atelier Armorique ZAAr",2018-06-14T15:33:23,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Ocsol_1996_zoneA&styles=&bbox=356274.07328436146826023.322159129360283.149965859546831434.288522636&width=379&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
309,7e5bb485-17c1-4398-ac6b-6c297658cbc3, Zone atelier Brest Iroise,Topographie de la pointe de Beg ar Loued (île de Molène) au DGPS en 2011,2019-02-12T14:36:39Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/7e5bb485-17c1-4398-ac6b-6c297658cbc3/attachments/SEMIS_BAL_POINTE_2011_08_L1.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/7e5bb485-17c1-4398-ac6b-6c297658cbc3/attachments/LR_BAL_POINTE_2011_08_L1.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/7e5bb485-17c1-4398-ac6b-6c297658cbc3/attachments/MNT_BAL_POINTE_2011_08_L1.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/7e5bb485-17c1-4398-ac6b-6c297658cbc3/attachments/MNT_BAL_POINTE_2011_08_L1.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
310,6b60389a-92da-4353-b4d9-9280d0638f5f, Zone atelier bassin du Rhône,Archives cartographiques et topographiques du Rhône français (1728-1983),2024-04-10T09:06:53.674248Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://ohm-vr.org/', 'https://websig.ens-lyon.fr:3344/webappbuilder/apps/27/', 'http://photo.driihm.fr/index.php/category/52']",[],[],[],[],à déterminer
311,bd205ae6-20a9-4782-a204-ac8bb1c04bbc, Zone atelier bassin du Rhône,Bilan annuel des principaux rejets industriels,2012-07-31T10:56:50,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
312,c4f8d87a-1d81-4c18-bc35-1b47514947dd, Zone atelier Armorique,"Cartographie des pratiques agricoles LANDSCAPHID (sud Ille et Vilaine, 2012) - Zone Atelier Armorique ZAAr",2021-03-26T11:48:29,"['Jacques Baudry', 'Audrey Alignier']",['BAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],[],[],à déterminer
313,bd045025-5237-4752-a15e-666328d1d8d0, Zone atelier Armorique,"Image de hauteur à 50cm (Pleine-Fougères, 2009) - Zone Atelier Armorique ZAAr",2018-06-14T14:46:38,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['http://letg.univ-nantes.fr/fr/laboratoire/4/membre/190'],[],[],[],[],à déterminer
314,79ccf4ac-c223-4157-a0bf-d169ce99e566, Zone atelier bassin du Rhône,Réseau de surveillance des posidonies sur le département des Alpes-Maritimes,2012-08-07T16:09:08,[],['Laboratoire Environnement Marin Littoral - Université de Nice Sophia Antipolis'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
315,bb9831be-2a48-4b4d-9545-22d1ca0c38db, Zone atelier Brest Iroise,Levé SMF plage de Porsmilin (22 novembre 2010),2019-02-11T18:45:24Z,"[""France Floc'h""]",['IUEM - Institut Universitaire Européen de la Mer'],"['https://portail.indigeo.fr/geoserver/GEOSCIENCES-OCEAN/wms', 'https://portail.indigeo.fr/geoserver/GEOSCIENCES-OCEAN/wcs']",[],[],[],[],à déterminer
316,483f3c04-2b97-463c-a453-f2f6502d0f87, Zone atelier bassin du Rhône,Cartes bathymétriques du Rhône de Lyon à la mer (1897-1908),2019-08-02T10:42:58,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/osr/', 'http://www.graie.org/osr/IMG/pdf/A1_Rapport_cartographique.pdf', 'https://scd-resnum.univ-lyon3.fr/out/theses/2015_out_parrot_e.pdf', 'https://websig.ens-lyon.fr:3344/webappbuilder/apps/27/']","['http://www.graie.org/osr/ ', 'http://www.graie.org/osr/IMG/pdf/Rapport_Synthese_OSR2_v9-vf.pdf ', 'http://www.graie.org/osr/IMG/pdf/A1_Rapport_cartographique.pdf']",[],[],[],à déterminer
317,94f71075-ce3c-47c1-9ce8-8ed28758c432, Zone atelier Armorique,"Mini réseau de haie simple (Pleine-Fougères, secteur A, 2013) - Zone Atelier Armorique ZAAr",2018-06-13T16:21:38,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Suivi_bordure_Mini_Reseau_A_Haie_spl_ZAA&styles=&bbox=358072.949638979166828957.374820208358517.809788501246829754.806499415&width=285&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
318,85c5d9d5-1a63-4907-9f6b-2149cca82255, Zone atelier Brest Iroise,Localisation des lavoirs et fontaines sur Ouessant,2020-11-17T16:40:30Z,['Agathe Larzilliere'],"['Zone Atelier Brest-Iroise (ZABrI)', 'PNRA']","['https://cat.indores.fr/geonetwork/srv/api/records/85c5d9d5-1a63-4907-9f6b-2149cca82255/attachments/lavoirs.zip', 'https://portail.indigeo.fr/geoserver/ZABRI/wms', 'https://portail.indigeo.fr/geoserver/ZABRI/wfs', 'https://cat.indores.fr/geonetwork/srv/api/records/85c5d9d5-1a63-4907-9f6b-2149cca82255/attachments/fontaines.zip', 'https://portail.indigeo.fr/geoserver/ZABRI/wms', 'https://portail.indigeo.fr/geoserver/ZABRI/wfs', 'https://cat.indores.fr/geonetwork/srv/api/records/85c5d9d5-1a63-4907-9f6b-2149cca82255/attachments/lavoirs_fontaines.zip', 'https://portail.indigeo.fr/geoserver/ZABRI/wms', 'https://portail.indigeo.fr/geoserver/ZABRI/wfs', 'https://cat.indores.fr/geonetwork/srv/api/records/85c5d9d5-1a63-4907-9f6b-2149cca82255/attachments/lavoirsborduregreve.zip', 'https://portail.indigeo.fr/geoserver/ZABRI/wms', 'https://portail.indigeo.fr/geoserver/ZABRI/wfs']",[],[],[],[],à déterminer
319,9c68bbac-5a64-456d-bc52-12fd2b6710e8, Zone atelier bassin du Rhône,Topographie banc de galet MJ depuis 2006 (hydrologie et MES),2019-06-27T13:44:37,['Benoit CAMENEN'],['Irstea'],['http://data.datacite.org/10.17180/OBS.ARC-ISERE'],[],[],[],[],à déterminer
320,115fb2ff-d146-43eb-936d-0449de6e0a84, Zone atelier Brest Iroise,MNT du Loc’h de Landévennec en avril 2005,2019-02-11T11:00:03Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/115fb2ff-d146-43eb-936d-0449de6e0a84/attachments/SEMIS_LOCH_2005_04_L2E.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/115fb2ff-d146-43eb-936d-0449de6e0a84/attachments/MNT_LOCH_2005_04_L2E.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/115fb2ff-d146-43eb-936d-0449de6e0a84/attachments/MNT_LOCH_2005_04_L2E.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
321,851f1e24-be2e-48ef-b1cb-2a95b6307874, Zone atelier Pyrénées Garonne,Cartographie des sites pilotes 2013 SEBIOPAG cas du site d'Avignon,2017-10-26T15:18:39Z,['Jean-Charles BOUVIER'],['INRA-PSH'],['http://sebiopag.inra.fr/index.phpsujet=sites'],[],[],[],[],à déterminer
322,7ae10e94-e3c0-48cd-aa05-1a618e2c9703, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, zone A, 1974) - Zone Atelier Armorique ZAAr",2018-06-14T15:19:45,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Ocsol_1974_zoneA&styles=&bbox=356274.073284362856826023.322159125360283.14996586096831434.288522642&width=379&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
323,2bbfc264-fb79-4cf4-a46b-c71b78cfca60, Zone atelier Armorique,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais de Sougéal Communal, 2008) - Zone Atelier Armorique ZAAr",2018-06-14T16:38:15,['Cendrine Mony'],['ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/ecobio/n=1.wmsservice=WMS&versio1.0&request=GetMap&layers=ecobio:Carto_lineaire_reseaux_hydro_du_mont_St-Michel_Sougeal_com&styles=&bbox=366333.1788964836832261.098394284367903.12364477146835108.085473531&width=282&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
324,SEBIOPAG_2014-2019_pratiques_Toulouse, Zone atelier Pyrénées Garonne,"Données annuelles de 2014 à 2019,issues des enquêtes sur les pratiques agricoles (phytosanitaires,fertilisation et travail du sol) dans les parcelles du réseau SEBIOPAG,site d'étude des Vallées et Coteaux de Gascogne",,"['Laurent Burnel', 'Wilfried Heintz']","['INRAE, UMR DYNAFOR', 'INRAE, UMR DYNAFOR']","['http://dx.doi.org/10.15454/JDSAT1', 'http://dx.doi.org/10.1098/rspb.2018.2898', 'https://royalsocietypublishing.org/doi/suppl/10.1098/rspb.2018.2898']",[],[],"['http://147.100.164.43:8080/geonetwork/srv/eng/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=SEBIOPAG_2014-2019_pratiques_Toulouse_dsd']",[],à déterminer
325,15de9e4f-2a20-430a-a3dd-13c82e2a96d7, Zone atelier bassin du Rhône,Suivi de la pêche aux lignes (SPAL),2012-08-09T13:29:05,[],['Conseil Supérieur de la Pêche (C.S.P.) : Direction Générale'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
326,fa84491a-51ad-46fe-a96b-d2475ecaa191, Zone atelier bassin du Rhône,Images aériennes thermiques et visibles de l'Eygues (2011),2017-09-04T13:14:47,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/zabr/index.htm', 'https://www.researchgate.net/publication/278300878_Etude_multi-echelle_de_la_temperature_de_surface_des_cours_d%27eau_par_imagerie_infrarouge_thermique_Exemples_dans_le_bassin_du_Rhone', 'https://www.researchgate.net/publication/258791670_Prediction_of_water_temperature_heterogeneity_of_braded_rivers_using_very_high_resolution_thermal_infrared_TIR_images', 'http://www.graie.org/zabr/zabrdoc/AccordCadre-fiches/2011/Synthese_B11_2011.pdf']",[],[],[],[],à déterminer
327,26fb464c-a5bd-486f-a249-980dbff22277, Zone atelier Armorique,"Image satellite Quickbird corrigée géométriquement (Pleine-Fougères, 08/01/2008) - Zone Atelier Armorique ZAAr",2018-06-13T15:42:52,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],"['http://letg.univ-nantes.fr/fr/laboratoire/4/membre/190', 'https://www.osuris.fr/geoserver/wms']",[],[],[],[],à déterminer
328,0c05b089-93c9-4596-90d2-0bf6656fbaad, Zone atelier bassin du Rhône,Modélisation de la bathymétrie de la basse vallée de l'Ain par télédétection (1963-2013),2016-10-19T15:19:07,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.bassevalleedelain.com/', 'https://dumas.ccsd.cnrs.fr/file/index/docid/919637/filename/COLLERY_Pierre.pdf', 'http://www.graie.org/zabr/zabrdoc/actualites/Ain_actes_avril14.pdf']",[],[],[],[],à déterminer
329,24976c3b-f301-4c75-85a8-640d230d4dc6, Zone atelier bassin du Rhône,Gazel and Claduègne hydro-sedimentary stations and rain gauge network (2010 to 2014),2019-06-11T12:39:40,['Guillaume Nord'],['Université Grenoble Alpes'],"['http://doi.osug.fr/staging/OHMCV/OHMCV.HSS.CLA.11-14.1.html', 'http://mistrals.sedoo.fr/editDatsId=993&datsId=993&project_name=HyMeX&q=gazel', 'http://mistrals.sedoo.fr/editDatsId=846&datsId=846&project_name=HyMeX&q=rain-gauges', 'https://www.earth-syst-sci-data-discuss.net/essd-2016-32/essd-2016-32.pdf', 'http://www.ohmcv.fr/']",[],[],[],[],à déterminer
330,f1a01969-cb3b-45bf-ab16-5c35ca9fdd58, Zone atelier Alpes,Cartographie à HAute résolution des Milieux Ouverts d’altitude - Chartreuse,2018-01-31T13:54:59,[],['LECA'],['http://leca-bdgis.ujf-grenoble.fr:6080/arcgis/rest/services/CHAMOIS/ProjetChamoisChartreuse/MapServer'],[],[],[],[],à déterminer
331,5bf9ae1b-58ac-43da-a2bf-e4a96a11afd6, Zone atelier Brest Iroise,Île de Sein - Occupation et usage parcellaire en 2014,2021-09-30T13:42:16Z,['Iwan Le Berre'],['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/5bf9ae1b-58ac-43da-a2bf-e4a96a11afd6/attachments/Occupation_2014.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wfs']",[],[],[],[],à déterminer
332,5e385a99-6b25-417f-92dc-2ee8b01c80d9, Zone atelier bassin du Rhône,Plateforme de webmapping GéoRhône (2016-2023),2024-03-12T12:21:09.841606Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['https://observatoire-sediments-rhone.fr/', 'https://ohm-vallee-du-rhone.fr/', 'https://websig.ens-lyon.fr:3344/webappbuilder/apps/39/', 'https://hal.inrae.fr/OSR/hal-01892723v1', 'https://hal.inrae.fr/OSR/hal-03869998v1']",[],[],[],[],à déterminer
333,75187162-c802-40e2-9362-9161c576924b, Zone atelier Brest Iroise,Accessibilité des parcelle cadastrales du Pays de Brest depuis la mairie de Landerneau en 1952,2016-06-21T11:07:31,['Thibault Goriaud'],['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/75187162-c802-40e2-9362-9161c576924b/attachments/30min_Landerneau_parcelle.zip', 'https://portail.indigeo.fr/geoserver/wms', 'https://portail.indigeo.fr/geoserver/wfs']",[],[],[],[],à déterminer
334,2bd3ecd6-f60a-4d24-a0ab-ab4b2d758884, Zone atelier bassin du Rhône,"Cartographie des ouvrages linéaires des Vieux Rhône (1860, 1950, 2006)",2016-11-22T15:25:28,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/osr', 'http://www.graie.org/osr/IMG/pdf/Atlas_synthese.pdf', 'http://www.graie.org/osr/IMG/pdf/Rapport_de_synthese.pdf', 'http://mapmint.univ-st-etienne.fr/public/Marges']",[],"['http://www.graie.org/ ', 'http://www.graie.org/osr/IMG/pdf/Atlas_synthese.pdf ', 'http://www.graie.org/osr/IMG/pdf/Rapport_de_synthese.pdf ', 'http://mapmint.univ-st-etienne.fr/public/Marges ', 'https://observatoire-sediments-rhone.fr/ ', 'https://hal.science/OSR/hal-03749274v1 ', 'https://hal.science/OSR/hal-03748544v1 ', 'https://hal.science/OSR/hal-02485108v1 ', 'https://hal.science/hal-03290964/document ', 'https://hal.science/OSR/hal-04061255v1 ', 'http://www.graie.org/osr ', 'http://www.graie.org/osr/IMG/pdf/Atlas_synthese.pdf ', 'http://www.graie.org/osr/IMG/pdf/Rapport_de_synthese.pdf ', 'http://www.graie.org/osr/ ', 'http://www.graie.org/osr/IMG/pdf/Atlas_synthese.pdf ', 'http://www.graie.org/osr/IMG/pdf/Rapport_de_synthese.pdf ', 'http://mapmint.univ-st-etienne.fr/public/Marges']",[],[],à déterminer
335,FR-130005457-201808290955-2010_Carte_LIVE_Rohrschollen_L1, Zone atelier environnementale urbaine,CARTE : Ile du Rohrschollen en 2010,2018-11-16T15:16:23,['ESCHBACH David'],"['Laboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRAZone Atelier Environnementale UrbaineLaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRA']","['https://www.datagrandest.fr/geonetwork/srv/fre/catalog.search#/search_uuid=FR-130005457-201808290955-2010_OCS_LIVE_Rohrschollen_L1%20or%20FR-130005457-201808290955-2014_OCS_Limites_Etude_LIVE_Rohrschollen_L1&from=1&to=20', 'https://www.datagrandest.fr/geonetwork/srv/fre/catalog.search#/metadata/FR-130005457-201808290955-2017_Evolution%20diachronique_LIVE_Rohrschollen_L1']",[],[],[],[],à déterminer
336,Regularb_abeilles, Zone atelier Pyrénées Garonne,Wild bees of wooded and herbaceous semi-natural habitats,,"['Wilfried Heintz', 'Justine Rivers-Moore']","['INRAE, UMR DYNAFOR', 'INRAE, UMR DYNAFOR']","['http://dx.doi.org/10.15454/PA6UHY', 'https://dynafor.toulouse.inrae.fr/data/regularb/Map_bees_2016.pdf', 'https://dynafor.toulouse.inrae.fr/data/regularb/Data_bees_regularb_final_opendata.csv', 'https://dynids.toulouse.inra.fr:8444/geoserver/Public_Dynafor/owsservice=WMS', 'https://dynids.toulouse.inra.fr:8444/geoserver/Public_Dynafor/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=Regularb_abeilles', 'https://dynids.toulouse.inra.fr:8444/geoserver/Public_Dynafor/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=Regularb_abeilles&outputFormat=json', 'https://dynids.toulouse.inra.fr:8444/geoserver/Public_Dynafor/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=Regularb_abeilles&outputFormat=SHAPE-ZIP', 'https://dynids.toulouse.inra.fr:8444/geoserver/Public_Dynafor/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=Regularb_abeilles&outputFormat=CSV']",[],[],"['http://147.100.164.43:8080/geonetwork/srv/eng/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=Regularb_abeilles_dsd']",[],à déterminer
337,oai:search-data.ubfc.fr:FR-18008901306731-2016-11-23, Zone atelier arc jurassien,"Pollen analysis - Clairvaux-les-lacs (F-39), Station III",2016-11-23,"['Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],['http://www.editions-msh.fr/livre/GCOI=27351100347460Collection: PollenChrono'],[],[],[],[],à déterminer
338,499be9f6-b888-4196-82a7-f483c0b953f8, Zone atelier bassin du Rhône,Les inondations du Rhône en héritage - entretiens auprès des gestionnaires des inondations de 1993 - 94 et 2003,2016-07-12T12:01:01,['Anne HONEGGER'],['UMR 5600'],"['http://www.graie.org/ISRivers/docs/papers/3C71-49504HON.pdf', 'http://ohm-vr.org/ftp/Fiche_de_synthese/APR_2013/8.Honegger_ficheCOS.pdf']",[],[],[],[],à déterminer
339,09e9a3b4-ee30-496f-925c-c79524afb135, Zone atelier bassin du Rhône,Procédure groupée d'autorisation de prélèvement d'eau pour l'agriculture en Isère,2012-09-11T15:20:05,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
