,Date,location,groupPublished,Org,cl_topic.langfre,keywordType-place.langfre,cl_topic.default,keywordType-place.default,th_external-place-departements.default,th_external-place-departements.langfre,th_external-place-ore.default,th_otherKeywords-place.default,th_otherKeywords-place.langfre,th_external-place-thematiques.default,th_external-place-ore.langfre,th_external-place-thematiques.langfre,resourceTitleObject.default,cl_useConstraints.default,uuid,format,owner,recordOwner,standardNameObject.default,ZAA,ZAAJ,ZAAR,ZAEU,ZAS,ZAM,ZABRI,ZABR,ZAL,ZAPygar,Year,long,lat
874,2022-06-30 11:22:12.734000+00:00,-,"all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des superficies cultivees par type de culture en 2013,-,5abb5738-86f2-4830-a589-062e6dae9315,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
875,2022-06-30 11:22:01.562000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des superficies cultivees par type de culture en 2012,-,8ed2b46d-1994-488b-82e9-5f159459587c,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
876,2022-06-30 11:21:52.030000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des superficies cultivees par type de culture en 2011,-,ab8add30-521d-418b-a467-da2f4df845fb,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
877,2022-06-30 11:21:41.398000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des superficies cultivees par type de culture en 2010,-,80718b65-cfbd-4489-b24e-6f8d44a715f8,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
878,2022-06-30 11:21:31.067000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des superficies cultivees par type de culture en 2009,-,c179ae6c-065a-454c-980f-0a30e451777b,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
879,2022-06-30 11:21:21.866000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2016,-,49653dfb-e747-4ac6-a95d-ca77d4d59494,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
880,2022-06-30 11:21:12.840000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2015,-,a3aa2e88-4eb3-41f0-95c6-f6f008b820ea,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
881,2022-06-30 11:21:04.117000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2014,-,92b1db5e-d9c2-4852-8be5-97c27cf3eab2,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
882,2022-06-30 11:20:55.236000+00:00,"{
  ""coordinates"": [
    -14.208414000000001,
    14.7456
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2012,-,9428b5e3-8c28-4522-a936-4f7a14a6c9ab,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.208414000000001,14.7456
883,2022-06-30 11:20:45.565000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Environnement,-,Environnement,-,-,-,-,-,-,-,-,-,Caractéristiques dendrométriques,-,93ddbca6-ac4c-4d5f-8a5b-53f3d5fea96f,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
884,2022-06-30 11:20:36.292000+00:00,"{
  ""coordinates"": [
    -14.208414000000001,
    14.7456
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2011,-,7f84e6a5-f55d-4c70-b83d-1bef936245ef,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.208414000000001,14.7456
885,2022-06-30 11:20:26.485000+00:00,"{
  ""coordinates"": [
    -14.208414000000001,
    14.7456
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2010,-,cf68f707-b09a-4c27-a932-f2e2d232a977,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.208414000000001,14.7456
886,2022-06-30 11:20:07.664000+00:00,"{
  ""coordinates"": [
    -14.2152265,
    14.7454745
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des rendements par type de culture en 2013,-,92061415-d7e8-496e-9e11-eef79630a247,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.2152265,14.7454745
887,2022-06-30 11:19:58.149000+00:00,"{
  ""coordinates"": [
    -14.2152265,
    14.7454745
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type de culture en 2016,-,d320d516-eed0-463b-a3bf-bee3a1d137db,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.2152265,14.7454745
888,2022-06-30 11:19:47.813000+00:00,"{
  ""coordinates"": [
    -19.4888695,
    0.000138
  ],
  ""type"": ""Point""
}","all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Société,-,Société,-,-,-,-,-,-,-,-,-,Enquêt ménage,-,122a99cb-88f5-4692-a567-2ee0de148586,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-19.4888695,0.000138
889,2022-06-30 11:18:28.477000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type d’espèce en 2013,-,2d0ff144-f6c8-4987-ae30-fa4409b5ec16,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
890,2022-06-30 11:18:19.264000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type d’espèce en 2012,-,88bd47a0-ed0b-4208-9f27-038bc018e2c9,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
891,2022-06-30 11:18:10.555000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type d’espèce en 2011,-,788904f6-d380-4410-ae52-59fc60ca5300,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
892,2022-06-30 11:18:01.439000+00:00,"{
  ""coordinates"": [
    -14.529981,
    15.271754
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition des boutiques,-,694f512d-80b2-404b-846c-43310c696629,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.529981,15.271754
893,2022-06-30 11:17:51.868000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Plan vol drones,-,647b5195-9466-4481-b4c5-7ef28edfa87a,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
894,2022-06-30 11:17:42.189000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type d’espèce en 2010,-,34be0571-ec7a-46c5-98d9-b1240ab7ff51,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
895,2022-06-30 11:17:33.448000+00:00,-,"all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Agriculture,-,Agriculture,-,-,-,-,-,-,-,-,-,Répartition par type d’espèce en 2009,-,377f0187-a982-435a-87c6-f6c640265cee,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
896,2022-06-30 11:17:23.723000+00:00,"{
  ""coordinates"": [
    -14.221796,
    14.4824235
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Altimétrie,-,Altimétrie,-,-,-,-,-,-,-,-,-,Données d'élevation,-,9c8181fa-df7c-4f53-8f89-c9633e5df6e3,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.221796,14.4824235
897,2022-06-30 11:17:13.309000+00:00,"{
  ""coordinates"": [
    -14.221796,
    14.4824235
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Altimétrie,-,Altimétrie,-,-,-,-,-,-,-,-,-,Courbe de niveau,-,9bfcac36-be7f-4d00-9d37-9405d7bf6d5e,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.221796,14.4824235
898,2022-06-30 11:17:03.476000+00:00,"{
  ""coordinates"": [
    -14.550170000000001,
    15.272084
  ],
  ""type"": ""Point""
}","all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Lieux d'intérêt,-,554455ba-12b0-4cb8-bfff-1952225b0629,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.550170000000001,15.272084
899,2022-06-30 11:16:53.637000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Environnement,-,Environnement,-,-,-,-,-,-,-,-,-,Pare-feu,-,20a9b5c6-7ad9-4414-9e4a-9564bec5258e,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
900,2022-06-30 11:16:44.213000+00:00,"{
  ""coordinates"": [
    -14.237392,
    14.481156499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Infrastructures de transport,-,Infrastructures de transport,-,-,-,-,-,-,-,-,-,Voie ferrée,-,ccca2a9c-3411-4783-93c0-9a6b16d68d88,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.237392,14.481156499999999
901,2022-06-30 11:16:34.807000+00:00,"{
  ""coordinates"": [
    -14.237392,
    14.481156499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Infrastructures de transport,-,Infrastructures de transport,-,-,-,-,-,-,-,-,-,Routes urbaines,-,18c3971d-f1e6-44d8-afa4-0a322c50a626,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.237392,14.481156499999999
902,2022-06-30 11:16:25.553000+00:00,"{
  ""coordinates"": [
    -14.237392,
    14.481156499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Infrastructures de transport,-,Infrastructures de transport,-,-,-,-,-,-,-,-,-,Routes régionales,-,642c97f5-cb55-4db7-9395-17191e667d9b,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.237392,14.481156499999999
903,2022-06-30 11:16:16.333000+00:00,"{
  ""coordinates"": [
    -14.237392,
    14.481156499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Infrastructures de transport,-,Infrastructures de transport,-,-,-,-,-,-,-,-,-,Routes nationales,-,2eb9328f-6cf6-4c80-ba31-1af9e641d8a2,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.237392,14.481156499999999
904,2022-06-30 11:16:06.885000+00:00,"{
  ""coordinates"": [
    -14.237392,
    14.481156499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Infrastructures de transport,-,Infrastructures de transport,-,-,-,-,-,-,-,-,-,Routes départementales,-,3949b41d-0a24-4713-a7f9-5356963eb526,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.237392,14.481156499999999
905,2022-06-30 11:15:57.581000+00:00,"{
  ""coordinates"": [
    -15.040753,
    15.536317500000001
  ],
  ""type"": ""Point""
}","all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Abattoirs du bassin du Ferlo,-,978e2f31-a421-4e56-84c6-8d8327262299,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-15.040753,15.536317500000001
906,2022-06-30 11:15:48.394000+00:00,"{
  ""coordinates"": [
    -14.426945,
    15.614647999999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Lieux de stockage aliment de bétail,-,fa18c6b1-07ef-4d16-bb76-bb3ad245e80a,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.426945,15.614647999999999
907,2022-06-30 11:15:39.156000+00:00,"{
  ""coordinates"": [
    -15.630974,
    15.765525499999999
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Centre de collecte laitière,-,dc8e5060-2bb9-4be3-9ab1-d609cd447497,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-15.630974,15.765525499999999
908,2022-06-30 11:15:28.202000+00:00,-,"all, intranet, ohmi_tes, driihm",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Unités pastorales du Ferlo,-,7d554d14-59b9-4a76-8a39-1b6aaa7b4f8f,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
909,2022-06-30 11:15:19.016000+00:00,"{
  ""coordinates"": [
    -14.4594695,
    15.112893
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Poste de pharmacie vétérinaire,-,4721cf33-deab-45b8-ba87-d9a578e64ddc,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.4594695,15.112893
910,2022-06-30 11:15:09.226000+00:00,"{
  ""coordinates"": [
    -14.50086,
    15.5314735
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Parc de vaccination du bétail,-,0bb19ce4-beea-4fe7-abed-ace4e6b8277f,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.50086,15.5314735
911,2022-06-30 11:14:59.122000+00:00,"{
  ""coordinates"": [
    -14.5650245,
    15.4162845
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Localisation,-,Localisation,-,-,-,-,-,-,-,-,-,Marché de bétails,-,ceb3838e-631b-4674-ba26-8178089de224,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.5650245,15.4162845
912,2022-06-30 11:14:48.938000+00:00,"{
  ""coordinates"": [
    -14.287658500000001,
    14.3987915
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Société,-,Société,-,-,-,-,-,-,-,-,-,Population échelle région,-,d87054a4-1ffe-4552-824d-56aee84c5fb3,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.287658500000001,14.3987915
913,2022-06-30 11:14:39.457000+00:00,"{
  ""coordinates"": [
    -14.2152265,
    14.7454745
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Société,-,Société,-,-,-,-,-,-,-,-,-,Population échelle département,-,662e0a76-cd8c-496e-98cc-69b5c19c8289,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.2152265,14.7454745
914,2022-06-30 11:14:29.987000+00:00,"{
  ""coordinates"": [
    -14.357779,
    15.226078000000001
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Société,-,Société,-,-,-,-,-,-,-,-,-,Population échelle commune,-,dcb0347d-94f1-44a5-8e2d-8fc199ca7b08,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.357779,15.226078000000001
915,2022-06-30 11:14:20.585000+00:00,"{
  ""coordinates"": [
    -14.357779,
    15.1000885
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Société,-,Société,-,-,-,-,-,-,-,-,-,Population échelle arrondissement,-,328512d4-0508-4243-8b9f-287598155e91,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.357779,15.1000885
916,2022-06-30 11:14:11.168000+00:00,"{
  ""coordinates"": [
    -14.848161000000001,
    14.530125
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,"Biologie, faune et flore",-,"Biologie, faune et flore",-,-,-,-,-,-,-,-,-,Les aires protégées du bassin du Ferlo,-,9597bdf0-076c-4875-8460-4535a2db9c63,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.848161000000001,14.530125
917,2022-06-30 11:14:01.951000+00:00,-,"all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,Environnement,-,Environnement,-,-,-,-,-,-,-,-,-,Les sols du bassin du Ferlo,-,eb12b31b-f17e-4e6a-aaae-e3e3132bf12d,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,0.0,0.0
918,2022-06-30 11:13:53.446000+00:00,"{
  ""coordinates"": [
    -14.7471745,
    15.140183500000001
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Point d'eau (mare),-,f18c7f28-5bc1-4fab-b87f-17022b4ae958,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.7471745,15.140183500000001
919,2022-06-30 11:13:43.975000+00:00,"{
  ""coordinates"": [
    -14.249979,
    15.526887
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Réseau hydrographique temporaire,-,8ee383d5-406a-414e-8907-42686f7c6ac5,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.249979,15.526887
920,2022-06-30 11:13:34.718000+00:00,"{
  ""coordinates"": [
    -14.385394999999999,
    15.7574605
  ],
  ""type"": ""Point""
}","all, intranet, driihm, ohmi_tes",ohmi tessekere irl 3189 ess ucad geographie,"Eaux intérieures, Hydrographie",-,"Eaux intérieures, Hydrographie",-,-,-,-,-,-,-,-,-,Réseau hydrographique permanent,-,f52dc550-dfdf-4858-87e4-91effb36ae32,vecteur,103,Mathieu Massaviol,ISO 19115:2003 Geographic information - Metadata,,,,,,,,,,,2022,-14.385394999999999,15.7574605
921,2022-06-27 11:23:17+00:00,"{
  ""coordinates"": [
    -63.8605165,
    59.662272
  ],
  ""type"": ""Point""
}",all,ecobio umr 6553,-,-,"Boundaries, Farming, Biota, Environment, Geoscientific information, Imagery base maps earth cover, Society, Climatology, meteorology, atmosphere","Arctic, Subarctic, Labrador-Nunatsiavut, Canada, Norse",-,-,-,"Arctic, Subarctic, Labrador-Nunatsiavut, Canada, Norse",-,-,-,-,"Drifwood, South Aulatsivik, 2018 - InterArctic-Enchainec (test démo AG)",-,5c8dc4e3-c1f1-42f9-853b-931a18e5b3cf,esri shapefile,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2022,-63.8605165,59.662272
922,2022-06-24 12:14:42+00:00,"{
  ""coordinates"": [
    2.2436024999999997,
    46.21567
  ],
  ""type"": ""Point""
}",all,umr 1069 sas inrae - institut agro,"Sciences de la terre, géosciences",-,"Sciences de la terre, géosciences",-,-,-,-,-,-,-,-,-,Grille de 25×25 km d'accès aux données météorologiques Agri4cast sur la France,Licence,643fcbf3-d890-4836-bf62-1204c043bc81,esri shapefile,101,Amandine Henon,ISO 19115,,,,,,,,,,,2022,2.2436024999999997,46.21567
