,Store,Entrepot,Ids,Titre et auteurs,Uri,Type,Type de document,Date de production
427,HAL, Zone atelier arc jurassien,1408475,"Christophe Lang, Nicolas Marilleau, Patrick Giraudoux. Couplage de SMA avec des EDO pour simuler les phénomènes écologiques à grande échelle. 2ème rencontre ""Informatique Scientifique à Besançon"", Dec 2016, Besançon, France. ⟨hal-01408475⟩",https://hal.science/hal-01408475v1,notice,COMM,2016
428,HAL, Zone atelier arc jurassien,1398909,"Patrick Giraudoux. Système régional, paysage et dynamique de la faune sauvage: la notion d'équilibre est elle pertinente, et la santé d'un éco-système modélisable ?. Programme Doctoral International Modélisation des Systèmes Complexes, COMMISCO 2016, Nov 2016, Bondy, France. ⟨hal-01398909⟩",https://hal.science/hal-01398909v1,notice,COMM,2016
429,HAL, Zone atelier Loire,1382161,"Amélie Robert, Jean Louis Yengué. Cultures de la vigne : re-création orientée des paysages. Colloque international Paysages, mises en scènes paysagères, patrimoines vitivinicoles, valorisations touristiques et développement territorial, CEDETE, Oct 2016, Orléans, France. ⟨hal-01382161⟩",https://hal.science/hal-01382161v1,notice,COMM,2016
430,HAL, Zone atelier arc jurassien,1371832,"Patrick Giraudoux, Michael Coeurdassier, Geoffroy Couval, Petra Villette. Agriculture et campagnols : quels impacts sur les écosystèmes franguignons ?. 13èmes Rencontres Bourgogne Nature: ""Bourgogne Franche-Comté. La Région Change. Et la Nature ?"", Bourgogne Nature, Oct 2016, Saint Brisson, France. ⟨hal-01371832⟩",https://hal.science/hal-01371832v1,notice,COMM,2016
431,HAL, Zone atelier Loire,1370493,"E. Chesneau, A. Clément, E. Lieghio. Cartographie interactive historique pour informer sur les risques : cas d'application avec le DICRIM de la Ville Saint-Etienne. 8èmes journées d'étude du Groupe Histoire des Zones Humides, Zone Atelier Loire, projet structurant 3, Programme CEMORAL, Géohistoire des risques et des patrimoines naturels fluviaux. Des milieux ligériens aux autres espaces fluviaux européens, Université d'Orléans, Apr 2013, Orléans, France. ⟨halshs-01370493⟩",https://shs.hal.science/halshs-01370493v1,notice,COMM,2013
432,HAL, Zone atelier Alpes,1366349,"Thibaut Fréjaville, Thomas Curt, Christopher Carcaillet. Tree cover and seasonal precipitation drive understorey flammability in alpine mountain forests. Journal of Biogeography, 2016, 43 (9), pp.1869-1880. ⟨10.1111/jbi.12745⟩. ⟨hal-01366349⟩",https://sde.hal.science/hal-01366349v1,notice,ART,2016
433,HAL, Zone atelier bassin du Rhône,1364277,"Gabrielle Bouleau, Olivier Barreteau, D. Pont, Hervé Piégay. Des mesures ? Pour qui ? Pour quoi ? Exemple du site Drôme de la Zone Atelier Bassin du Rhône. Colloque ""Eau et Territoire"" ENS-LSH Lyon, Jan 2006, Lyon, France. Colloque ""Eau et Territoire"" ENS-LSH Lyon, 2006. ⟨halshs-01364277⟩",https://shs.hal.science/halshs-01364277v1,notice,POSTER,2006
434,HAL, Zone atelier arc jurassien,1363745,"Patrick Giraudoux, Hervé Fritz. Long term monitoring, systems approach and the French “Zones ateliers”. Research and methods in ecohealth and conservation, GDRI Ecosystem Health and Environmental Disease Ecology, Nov 2016, Kunming, China. ⟨hal-01363745⟩",https://hal.science/hal-01363745v1,notice,COMM,2016
435,HAL, Zone atelier Hwange,1363745,"Patrick Giraudoux, Hervé Fritz. Long term monitoring, systems approach and the French “Zones ateliers”. Research and methods in ecohealth and conservation, GDRI Ecosystem Health and Environmental Disease Ecology, Nov 2016, Kunming, China. ⟨hal-01363745⟩",https://hal.science/hal-01363745v1,notice,COMM,2016
436,HAL, Zone atelier Plaine et Val de Sèvre,1358175,"Florent Levavasseur, Philippe Martin, Clémence Bouty, Aude Barbottin, Vincent V. Bretagnolle, et al.. RPG Explorer: A new tool to ease the analysis of agricultural landscape dynamics with the Land Parcel Identification System. Computers and Electronics in Agriculture, 2016, 127, pp.541-552. ⟨10.1016/j.compag.2016.07.015⟩. ⟨hal-01358175⟩",https://hal.science/hal-01358175v1,notice,ART,2016
437,HAL, Zone atelier bassin du Rhône,1317159,"Frédéric Paran, Didier Graillot, Florent Arthaud, Bénédicte Augeard, Gudrun Bornette, et al.. Caractérisation des échanges nappe-rivière : de l’approche scientifique à l’outil opérationnel. IS Rivers 2015, Jun 2015, Lyon, France. ⟨hal-01317159⟩",https://hal.science/hal-01317159v1,notice,COMM,2015
438,HAL, Zone atelier Plaine et Val de Sèvre,1305988,"Rémi Perronne, Valérie V. Le Corre, Vincent V. Bretagnolle, Sabrina S. Gaba. Stochastic processes and crop types shape weed community assembly in arable fields. Journal of Vegetation Science, 2015, 26 (2), pp.348-359. ⟨10.1111/jvs.12238⟩. ⟨hal-01305988⟩",https://hal.science/hal-01305988v1,notice,ART,2015
439,HAL, Zone atelier environnementale urbaine,1266288,"David Eschbach, Laurent Schmitt, Michèle Tremolieres, Jean-Nicolas Beisel, Corinne Grac, et al.. Restauration hydromorphologique fonctionnelle d'une anastomose rhénane : trajectoire temporelle, monitoring pré-restauration, modélisation (Réserve Naturelle du Rohrschollen, Bauerngrundwasser). Journées Scientifiques de la Zone Atelier Environnementale Urbaine, Laboratoire Image Ville Environnement, Dec 2014, Strasbourg, France. ⟨hal-01266288⟩",https://hal.science/hal-01266288v1,notice,COMM,2014
440,HAL, Zone atelier Loire,1256377,"Anne-Marie Jouquand, Nicolas Fouillet. Rapport de la ville antique au fleuve : le cas de Tours . Zone Atelier Loire, Développement des territoires et réseau hydrographique dans le bassin de la Loire (Protohistoire-Moyen Age). Séminaire de recherches à la MSH (Inrap-Univ. de Tours/UMR 7324 CITERES-LAT), Jun 2010, Tours, France. ⟨halshs-01256377⟩",https://shs.hal.science/halshs-01256377v1,notice,COMM,2010
441,HAL, Zone atelier Armorique,1240394,"Samuel Corgne. Étude des changements d'occupation et d'usage des sols en contexte agricole par télédétection et fusion d'informations. 
. Géographie. Université Rennes 2 2014. ⟨tel-01240394⟩",https://hal.science/tel-01240394v1,file,HDR,2014
442,HAL, Zone atelier bassin du Rhône,1240098,"Nicolas Lamouroux, Jean-Michel Olivier, B. Camenen, Emmanuel Castella, Anne Clemens, et al.. RhônEco (1998-2018). Suivi écologique de la restauration du Rhône. Bilan et Proposition technique pour la période 2014-2018. [Rapport de recherche] ZABR, Lyon. 2013, 9 p. ⟨halshs-01240098⟩",https://shs.hal.science/halshs-01240098v1,notice,REPORT,2013
443,HAL, Zone atelier Alpes,1219352,"Benoît Perrimond. Les variations climatiques régionales observées et potentielles à l'échelle de 2 zones ateliers : Alpes et Armorique. Milieux et Changements globaux. Université Grenoble Alpes, 2015. Français. ⟨NNT : 2015GREAU008⟩. ⟨tel-01219352⟩",https://theses.hal.science/tel-01219352v1,file,THESE,2015
444,HAL, Zone atelier Armorique,1219352,"Benoît Perrimond. Les variations climatiques régionales observées et potentielles à l'échelle de 2 zones ateliers : Alpes et Armorique. Milieux et Changements globaux. Université Grenoble Alpes, 2015. Français. ⟨NNT : 2015GREAU008⟩. ⟨tel-01219352⟩",https://theses.hal.science/tel-01219352v1,file,THESE,2015
445,HAL, Zone atelier arc jurassien,1211291,"Patrick Giraudoux. Lutte contre les pullulations de campagnols, équilibres écologiques et santé des écosystèmes: entre mythes fonctionnels et consensus social. Agriculture et biodiversité: des liens essentiels!!, LPO Rhône-Alpes (Ligue pour la protection des oiseaux - Agir pour la biodiversité), Oct 2015, Valence, France. ⟨hal-01211291⟩",https://hal.science/hal-01211291v1,notice,COMM,2015
446,HAL, Zone atelier Armorique,1210121,"Christophe Codet, Audrey Alignier. Gestion des bordures de champ: dix-neuf années de suivi. Phytoma la Défense des Végétaux, 2015, 685, pp.39-43. ⟨hal-01210121⟩",https://hal.science/hal-01210121v1,notice,ART,2015
447,HAL, Zone atelier Armorique,1210118,"Audrey Alignier, Jacques Baudry. Changes in management practices over time explain most variation in vegetation of field margins in Brittany, France. Agriculture, Ecosystems & Environment, 2015, 211 (15 December 2015), pp.164-172. ⟨10.1016/j.agee.2015.06.008⟩. ⟨hal-01210118⟩",https://hal.science/hal-01210118v1,notice,ART,2015
448,HAL, Zone atelier Plaine et Val de Sèvre,1181305,"Fabrice Requier, Jean Francois Odoux, Thierry Tamic, Nathalie Moreau, Mickaël Henry, et al.. Honey bee diet in intensive farmland habitats reveals an unexpectedly high flower richness and a major role of weeds. Ecological Applications, 2015, 25 (4), pp.881-890. ⟨10.1890/14-1011.1⟩. ⟨hal-01162217v2⟩",https://hal.science/hal-01162217v2,file,ART,2015
449,HAL, Zone atelier arc jurassien,1174365,"Patrick Giraudoux. Présentation de la Zone atelier Arc jurassien. Journées de modélisation biomathématique de Besançon, Jul 2015, Métabief, France. ⟨hal-01174365⟩",https://hal.science/hal-01174365v1,notice,COMM,2015
450,HAL, Zone atelier Brest Iroise,1158273,"Nicolas Rollo. Modélisation des dynamiques de pollution diffuse dans le bassin versant de la Rivière d'Auray. Séminaire de la Zone Atelier Brest Iroise ""Modélisation des flux et transferts de matière le long du continuum terre/mer"", Jan 2013, Plouzané, France. ⟨hal-01158273⟩",https://hal.science/hal-01158273v1,notice,COMM,2013
451,HAL, Zone atelier Loire,1104863,"Jean-Louis Yengué, Amélie Robert. Dynamiques du vignoble de Bourgueil depuis les années 1950. Journée du Projet structurant 3 de la Zone Atelier Loire : Paysages, Patrimoines et risques, Zone Atelier Loire, Nov 2014, Nanterre, France. ⟨hal-01104863⟩",https://hal.science/hal-01104863v1,notice,COMM,2014
452,HAL, Zone atelier Alpes,1095409,"Sandra Rome, Sylvain Bigot, Séverine Louis. Analyse de la variabilité bioclimatique des forêts du Vercors (Préalpes françaises du Nord) à partir des données NDVI de SPOT-VGT (1998-2009). Teledetection, 2014, 11 (3), pp.355 - 372. ⟨halshs-01095409⟩",https://shs.hal.science/halshs-01095409v1,file,ART,2014
453,HAL, Zone atelier Alpes,982270,"Clémence Perrin-Malterre. Etude des interactions hommes-faune lors de la pratique de sports hivernaux : le point de vue des pratiquants. 
Séminaire interdisciplinaire de la Zone Atelier Alpes: « Suivre les mobilités animales et humaines. Comparaison des techniques, croisement des informations ». 2014. ⟨halsde-00982270⟩",https://hal.science/halsde-00982270v1,notice,OTHER,2014
454,HAL, Zone atelier Loire,959917,"Lolita Voisin, Sylvie Servain-Courant. Stratégies territoriales en ville moyenne : la mobilisation du paysage comme enjeu stratégique de territorialisation ?. 2014, pp. 244-261. ⟨halshs-00959917⟩",https://shs.hal.science/halshs-00959917v1,notice,OTHER,2014
455,HAL, Zone atelier Alpes,946980,"Xavier Bodin. De la glace sous les cailloux : 30 ans de mesures scientifiques dans la combe de Laurichard. Soirée scientifique publique, Parc national des Ecrins/Zone Atelier Alpes, Dec 2013, Bourg d'Oisans, France. ⟨halsde-00946980⟩",https://hal.science/halsde-00946980v1,notice,COMM,2013
456,HAL, Zone atelier Brest Iroise,935368,"Damien Le Guyader. Modélisation et scénarisation des activités en rade de Brest (RAD2BREST): principaux résultats. Journée annuelle de la Zone Atelier Brest Iroise. Thème 2 ""Changement global, état écologique et perspectives socio-écosystémiques"", Jan 2013, Plouzané, France. ⟨hal-00935368⟩",https://hal.univ-brest.fr/hal-00935368v1,notice,COMM,2013
457,HAL, Zone atelier Brest Iroise,935362,"Hélène Dupont, Damien Le Guyader. Modélisation et scénarisation des activités humaines : une approche géomatique originale en gestion intégrée de la zone côtière. Colloque biennal des Zones Ateliers. Session: Les aires protégées et la biodiversité, Dec 2013, Paris, France. ⟨hal-00935362⟩",https://hal.univ-brest.fr/hal-00935362v1,notice,COMM,2013
458,HAL, Zone atelier arc jurassien,914721,"Patrick Giraudoux. Effets paysagers et conséquences systémiques des pullulations de campagnol terrestre: une approche régionale multi-partenaires.. Colloque biennal des zones ateliers, Dec 2013, Paris, France. ⟨hal-00914721⟩",https://hal.science/hal-00914721v1,notice,COMM,2013
459,HAL, Zone atelier Loire,842417,"E. Lambert, Jacques J. Haury, G. Delaunay, Julie Coudreuse. Les Jussies dans la Basse Loire et ses affluents : conséquences sur la biodiversité.. Séminaire de la Zone Atelier Loire La biodiversité du bassin versant de la Loire : facteurs déterminants et interactions -, Jun 2011, Tours (FR), France. ⟨hal-00842417⟩",https://institut-agro-rennes-angers.hal.science/hal-00842417v1,notice,COMM,2011
460,HAL, Zone atelier Brest Iroise,797154,"Françoise Gourmelon, Damien Le Guyader, Guy Fontenelle, Harold Levrel, Cyril Tissot, et al.. Modélisation et scénarisation des activités humaines en rade de Brest. 2013. ⟨hal-00797154⟩",https://hal.science/hal-00797154v1,file,REPORT,2013
461,HAL, Zone atelier Armorique,794312,"Diab Al Hassan. Rôle du paysage sur la répartition et l'abondance des pucerons et de leurs prédateurs carabiques. Biodiversité et Ecologie. Université Rennes 1, 2012. Français. ⟨NNT : ⟩. ⟨tel-00794312⟩",https://theses.hal.science/tel-00794312v1,file,THESE,2012
462,HAL, Zone atelier Alpes,728762,"Céline Granjou, Isabelle Mauz. L'équipement de territoires de production et d'échange de données en écologie. L'exemple de la constitution de la Zone Atelier Alpes. Revue d'Anthropologie des Connaissances, 2011, 5 (2), pp.287-301. ⟨halshs-00728762⟩",https://shs.hal.science/halshs-00728762v1,notice,ART,2011
463,HAL, Zone atelier Alpes,694234,"Benoît Perrimond, S. Bigot, Hervé Quénol, Sandra Rome. Variations climatiques à l'échellede la Zone Atelier ""Alpes"" : observation et modélisation. Actes du XXIVème colloque de l'AIC, 2011, Italie. pp.477-482. ⟨hal-00694234⟩",https://hal.science/hal-00694234v1,notice,COMM,2011
464,HAL, Zone atelier bassin du Rhône,595019,"Florent Breuil, Didier Graillot, Anne Clemens. Caractérisation des connaissances environnementales (données et modèles). STIC & Environnement 2011, May 2011, Saint Etienne, France. ⟨emse-00595019⟩",https://hal-emse.ccsd.cnrs.fr/emse-00595019v1,notice,COMM,2011
465,HAL, Zone atelier bassin du Rhône,587821,"Valérie Laforest (Dir.). Rhône-Alpes et l'environnement 100 questions pour la recherche. Cluster de recherche Rhône-Alpes Environnement, pp.255, 2011. ⟨emse-00587821⟩",https://hal-emse.ccsd.cnrs.fr/emse-00587821v1,notice,OUV,2011
466,HAL, Zone atelier Loire,564286,"Joëlle Burnouf, Nathalie N. Carcaud, Manuel Garcin. Nouvelle histoire pour la loire entre nature et société. Géosciences, 2009, 9, pp.72-79. ⟨hal-00564286⟩",https://brgm.hal.science/hal-00564286v1,file,ART,2009
467,HAL, Zone atelier Loire,564276,"Joëlle Burnouf, Nathalie N. Carcaud, Cyril Castanet, Hervé Cubizolle, Manuel Garcin, et al.. Une autre Loire : dynamiques socio-environnementales sur 15000 ans. Covalences, 2005, 56, pp.4-9. ⟨hal-00564276⟩",https://brgm.hal.science/hal-00564276v1,file,ART,2005
468,HAL, Zone atelier bassin du Rhône,356303,"Frédéric Paran, Didier Graillot, Roland Déchomets, Pierre Marmonier, Gudrun Bornette. Les relations usages des sols / ressources en eaux souterraines envisagées selon une double perspective dans le cas d'échanges nappes/rivière – Application au fleuve Rhône. Impact de l'usage du sol sur les ressources en eau souterraine, Nov 2008, Avignon, France. pp.1ère session (suite) : Vulnérabilité des eaux souterraines. ⟨emse-00356303⟩",https://hal-emse.ccsd.cnrs.fr/emse-00356303v1,notice,COMM,2008
469,HAL, Zone atelier bassin du Rhône,354833,"Frédéric Paran, Roland Déchomets, Didier Graillot. Identification et quantification des échanges nappes/rivière par analyse spatiale. Géomatique Expert, 2008, 64, pp.73-79. ⟨emse-00354833⟩",https://hal-emse.ccsd.cnrs.fr/emse-00354833v1,file,ART,2008
470,HAL, Zone atelier bassin du Rhône,275129,"Alexandra Richard-Mazet. Etude écotoxicologique et environnementale de la rivière Drôme : application à la survie de la loutre. Sciences du Vivant [q-bio]. Université Joseph-Fourier - Grenoble I, 2005. Français. ⟨NNT : ⟩. ⟨tel-00275129⟩",https://theses.hal.science/tel-00275129v1,file,THESE,2005
